utc_ts,experiment,epoch,train_loss,train_acc,val_loss,val_acc,num_parameters,mutation_applied_yet,critic_score
20260404T075822Z,cgse_phase3_cifar_kd_seed42,0,2.512263,0.539360,1.040093,0.663900,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,1,1.428612,0.675440,0.885476,0.714300,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,2,1.140394,0.716440,0.732373,0.755300,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,3,0.963979,0.747820,0.762851,0.745300,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,4,0.871571,0.764420,0.746533,0.757300,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,5,0.802639,0.776640,0.655348,0.786000,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,6,0.747347,0.786900,0.656686,0.788000,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,7,0.707998,0.794880,0.586234,0.806100,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,8,0.674702,0.802660,0.576069,0.806500,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,9,0.645595,0.809960,0.556357,0.813700,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,10,0.623551,0.815320,0.555670,0.816800,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,11,0.598093,0.817820,0.582763,0.807500,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,12,0.579660,0.821220,0.560114,0.806100,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,13,0.572524,0.825380,0.512599,0.823000,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,14,0.553883,0.826140,0.516365,0.828500,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,15,0.541160,0.829460,0.513507,0.827800,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,16,0.531912,0.832560,0.514310,0.829200,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,17,0.525089,0.835160,0.521798,0.828100,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,18,0.511634,0.835220,0.504444,0.828500,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,19,0.503894,0.840060,0.516462,0.828200,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,20,0.498659,0.839420,0.532059,0.821300,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,21,0.485941,0.841480,0.507057,0.834200,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,22,0.473934,0.846060,0.502472,0.832600,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,23,0.468246,0.844580,0.507320,0.829700,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,24,0.458937,0.847460,0.503854,0.832300,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,25,0.460159,0.847340,0.495966,0.836400,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,26,0.449830,0.850140,0.513199,0.827100,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,27,0.451316,0.848860,0.473143,0.838700,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,28,0.437845,0.852280,0.490214,0.837400,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,29,0.434012,0.852620,0.520531,0.827800,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,30,0.426538,0.853060,0.465155,0.845300,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,31,0.430541,0.853640,0.559030,0.816300,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,32,0.419319,0.854300,0.483341,0.837000,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,33,0.423079,0.852080,0.459637,0.845400,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,34,0.412808,0.854860,0.460776,0.845100,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,35,0.414840,0.855660,0.498255,0.838700,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,36,0.407135,0.856840,0.472734,0.842300,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,37,0.402444,0.857760,0.505300,0.837200,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,38,0.402110,0.857060,0.490725,0.835000,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,39,0.397451,0.858220,0.474883,0.838700,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,40,0.389838,0.860780,0.493356,0.834000,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,41,0.391552,0.858920,0.471527,0.842000,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,42,0.382795,0.861100,0.475794,0.844900,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,43,0.386089,0.859600,0.486693,0.842100,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,44,0.385903,0.860600,0.469029,0.842500,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,45,0.381520,0.859320,0.493620,0.837100,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,46,0.377151,0.861420,0.475504,0.841300,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,47,0.376773,0.861200,0.464619,0.847100,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,48,0.376890,0.861280,0.487891,0.839400,620810,False,
20260404T075822Z,cgse_phase3_cifar_kd_seed42,49,0.371972,0.860760,0.482474,0.842200,620810,False,
